Exp	Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	obs_mean	obs_std
mp_ppo_SuperMarioBros-1-1-v0_0	75	150.14987664473685	64.1212711801876	309.55002	20.200005	200.89473684210526	7.2112744140625	3.9101594187050095	12.922902	-4.3449035	304000	4.0531160649948106e-09	5.701653957366943	-0.003156291088089347	-1.1074886322021484	0.6983613967895508	0.015011713840067387	0.12524999678134918	17.0	55	0.5540753077538053	0.06548073425463823
mp_ppo_SuperMarioBros-1-1-v0_0	76	149.023681640625	48.95664764068599	232.14972	56.750015	175.66666666666666	7.912904296875	3.5470605678328924	13.76775	-5.1517854	308000	-4.76837147544984e-09	6.290159225463867	-0.009438763372600079	-1.4870476722717285	0.6073005199432373	0.015121418051421642	0.14100000262260437	22.0	56	0.5540847806494414	0.06550631687205184
mp_ppo_SuperMarioBros-1-1-v0_0	77	124.04989510995371	36.650627805243914	188.09982	56.300014	145.1851851851852	8.641380859375	3.4585511665833426	13.895898	-6.4360003	312000	7.867813067718998e-09	6.579108715057373	0.0036109776701778173	-1.3324432373046875	0.5409188866615295	0.016383113339543343	0.10400000214576721	8.0	56	0.5541040620389414	0.06549027321263917
mp_ppo_SuperMarioBros-1-1-v0_0	78	135.8213123139881	39.591351005046064	189.79979	70.04998	165.95238095238096	7.129626953125	3.6124028155180175	12.432218	-8.223026	316000	-1.1444091896350983e-08	5.857662200927734	-0.01645691692829132	-2.5097806453704834	0.5742430090904236	0.015060081146657467	0.12274999916553497	41.0	57	0.5541043866170537	0.06547977427360853
mp_ppo_SuperMarioBros-1-1-v0_0	79	152.71654110863096	47.4114227370618	189.7498	20.100004	171.52380952380952	8.12080810546875	3.690932724258192	13.292057	-8.940428	320000	8.583068478174027e-09	5.227382183074951	-0.009641588665544987	-1.6153857707977295	0.54035484790802	0.015005897730588913	0.09950000047683716	22.0	58	0.5541218632330637	0.06547003181565746
mp_ppo_SuperMarioBros-1-1-v0_0	80	132.4453457919034	61.60522283145834	230.94981	18.599998	164.45454545454547	8.09095361328125	4.063322272552966	13.652178	-7.3308053	324000	-2.9802322831784522e-09	6.100851058959961	-0.010278742760419846	-1.9792280197143555	0.6300473809242249	0.015005018562078476	0.1352500021457672	34.0	58	0.5541162769530152	0.06553685908628035
mp_ppo_SuperMarioBros-1-1-v0_0	81	154.53873697916666	66.1747804114226	231.74974	56.000015	204.77777777777777	6.95216015625	4.147119199667403	13.643423	-8.2196865	328000	-1.4305114870438729e-09	5.342471122741699	-0.005381918977946043	-2.164344310760498	0.6344471573829651	0.015200350433588028	0.17399999499320984	23.0	59	0.5540907361788396	0.06566227313218016
mp_ppo_SuperMarioBros-1-1-v0_0	82	138.95206351902175	56.903122526456045	231.94972	20.200005	164.08695652173913	8.464490234375	3.718106036680503	14.178912	-6.3154025	332000	9.536743617033494e-10	6.6429595947265625	-0.00767595274373889	-1.6277751922607422	0.5586484670639038	0.01585804857313633	0.15025000274181366	16.0	60	0.5541027034213136	0.06569304659950459
mp_ppo_SuperMarioBros-1-1-v0_0	83	147.68736572265624	57.617959846518346	232.39981	20.100004	174.35	8.0733701171875	3.543823715062235	13.182865	-7.536271	336000	4.887581006585151e-09	6.169471740722656	-0.0020240379963070154	-1.1458148956298828	0.5109562873840332	0.01619676500558853	0.08124999701976776	6.0	60	0.5541063899730174	0.06571767671579673
mp_ppo_SuperMarioBros-1-1-v0_0	84	149.22987060546876	54.03019265882734	231.29973	20.200005	178.3	8.0148447265625	4.04633611276918	13.697844	-6.8179836	340000	-2.38418573772492e-09	5.6186017990112305	0.0005754022859036922	-0.873389720916748	0.5498459935188293	0.015139421448111534	0.14499999582767487	11.0	61	0.5541089733495127	0.06575518016255286
mp_ppo_SuperMarioBros-1-1-v0_0	85	151.17258522727272	39.14820824516517	232.09976	58.100018	162.22727272727272	9.060404296875	3.304174679477464	13.460716	-5.749343	344000	2.3841859042583735e-10	4.943864345550537	-0.01774902269244194	-1.7964246273040771	0.46618297696113586	0.015024112537503242	0.11625000089406967	49.0	62	0.5541364410751983	0.06574963623472059
mp_ppo_SuperMarioBros-1-1-v0_0	86	181.38806870404412	44.29776055370666	308.90002	128.94989	205.41176470588235	8.401982421875	3.6919759646343175	13.551298	-9.422831	348000	-1.6689301052252858e-09	5.663639068603516	-0.0026435230392962694	-1.6555976867675781	0.5154246091842651	0.015031273476779461	0.11874999850988388	13.0	62	0.5541367165293718	0.06597737148165728
mp_ppo_SuperMarioBros-1-1-v0_0	87	162.67615388569078	34.260426584760104	231.99979	100.249916	174.1578947368421	8.82923828125	3.4436135975708715	13.732052	-9.359176	352000	1.9550324026340604e-08	4.625752925872803	0.002914436161518097	-0.8385295867919922	0.5209314227104187	0.015573794953525066	0.15000000596046448	15.0	63	0.5541452055644042	0.06602732181918887
mp_ppo_SuperMarioBros-1-1-v0_0	88	142.52260520241478	62.23180525444584	231.49976	20.100004	170.04545454545453	8.6368203125	3.635549036510854	13.466386	-3.351293	356000	2.5033950468156263e-09	6.237532615661621	-0.005846783518791199	-1.205244541168213	0.46409401297569275	0.01508018933236599	0.10999999940395355	16.0	64	0.5541465046031036	0.0660781549280998
mp_ppo_SuperMarioBros-1-1-v0_0	89	159.8723388671875	49.94411720863629	232.74977	20.300005	174.1	8.747296875	3.3490970681476226	13.195369	-9.509284	360000	0.0	4.606281280517578	-0.020882129669189453	-1.6424188613891602	0.39914628863334656	0.015045400708913803	0.11174999922513962	44.0	65	0.5541624233031023	0.06609086572854729
mp_ppo_SuperMarioBros-1-1-v0_0	90	156.324853515625	70.78672026323157	233.0997	20.200005	179.1	8.473857421875	3.7000163639840835	13.56788	-6.3554983	364000	1.4305114870438729e-09	5.0483293533325195	-0.0022151304874569178	-1.3774864673614502	0.45818203687667847	0.015026217326521873	0.1277499943971634	20.0	65	0.55416706451527	0.06614566896475227
mp_ppo_SuperMarioBros-1-1-v0_0	91	168.60865693933823	39.55465840881748	232.34978	99.79993	177.41176470588235	8.9028388671875	3.4424257322235725	13.466056	-8.117643	368000	-7.98702259885431e-09	5.019352436065674	0.019586782902479172	-1.2528536319732666	0.42725270986557007	0.017535418272018433	0.12950000166893005	4.0	66	0.5541764282981376	0.06620737214864364
mp_ppo_SuperMarioBros-1-1-v0_0	92	163.58877224392361	76.95580385213177	311.6502	18.900002	202.83333333333334	8.1481650390625	4.030677527181379	14.131382	-9.093929	372000	1.0728835597717534e-09	5.563847064971924	-0.0021996006835252047	-1.0450339317321777	0.44896751642227173	0.015429230406880379	0.12675000727176666	12.0	66	0.5541650993537053	0.06631522493782817
mp_ppo_SuperMarioBros-1-1-v0_0	93	181.99982367621527	36.97802668430642	231.94977	70.450005	195.44444444444446	9.1065654296875	3.2290242576125068	13.291624	-6.587072	376000	-3.814697446813398e-09	3.713108777999878	-0.01629583165049553	-1.2932605743408203	0.3986474275588989	0.015021291561424732	0.09475000202655792	45.0	67	0.5541824644460349	0.06633914800365362
mp_ppo_SuperMarioBros-1-1-v0_0	94	165.365478515625	66.19957544473	232.4998	20.300005	198.3125	7.97142578125	4.113728444945048	13.194718	-7.8561206	380000	3.814697446813398e-09	3.9883368015289307	-0.008503393270075321	-0.9889318943023682	0.4410903751850128	0.015297619625926018	0.11500000208616257	17.0	68	0.5541713436263971	0.06643664027705332
mp_ppo_SuperMarioBros-1-1-v0_0	95	187.1469008501838	51.705623556369	309.30005	55.600014	207.2941176470588	8.9543828125	3.2573303749965246	13.699842	-7.0133443	384000	5.543232095561734e-09	5.2992939949035645	0.0021618830505758524	-1.2945990562438965	0.3987495005130768	0.016564058139920235	0.10374999791383743	9.0	69	0.5541817076121517	0.06663329770320843
mp_ppo_SuperMarioBros-1-1-v0_0	96	166.394873046875	65.01183185582452	312.4001	20.100004	174.5	9.1649140625	3.144927711808333	14.0637455	-7.060333	388000	8.82148754044465e-09	4.561445713043213	-0.014673514291644096	-1.451850414276123	0.38150158524513245	0.015345458872616291	0.11599999666213989	40.0	69	0.5541988933550378	0.0666812559419956
mp_ppo_SuperMarioBros-1-1-v0_0	97	207.1498084435096	41.969429264507056	308.54993	130.54988	246.3846153846154	8.227279296875	3.6949171960867404	13.1389265	-7.2886086	392000	2.145767119543507e-09	5.6318840980529785	-0.012201445177197456	-1.6665475368499756	0.4399535059928894	0.015871897339820862	0.0767500028014183	5.0	70	0.5541974404820279	0.06682214199803344
mp_ppo_SuperMarioBros-1-1-v0_0	98	197.623193359375	58.56654646283434	311.75018	71.25001	233.6	8.5298203125	3.59062771975528	14.045955	-5.8564963	396000	4.76837147544984e-09	4.891144752502441	-0.0008690619724802673	-1.54378080368042	0.39691054821014404	0.015089808963239193	0.08524999767541885	17.0	71	0.5541885832823078	0.06702345871507905
mp_ppo_SuperMarioBros-1-1-v0_0	99	193.5060577392578	35.57623615704116	232.2497	100.44991	217.625	8.8675166015625	3.323217919991104	13.367229	-4.501378	400000	7.867813067718998e-09	4.025312423706055	-6.911730451975018e-05	-0.8399772644042969	0.4295389950275421	0.015168813057243824	0.11625000089406967	10.0	71	0.5541935148556234	0.06707196163189567
mp_ppo_SuperMarioBros-1-1-v0_0	100	182.14271763392858	50.93845584116329	308.0001	73.450005	209.28571428571428	8.18769873046875	3.9162172836169344	13.186407	-5.6100445	404000	-7.1525572131747595e-09	4.0812225341796875	-0.00015896331751719117	-0.8117954730987549	0.35424289107322693	0.01520839985460043	0.09974999725818634	7.0	72	0.5541716487308531	0.06729260393822713
mp_ppo_SuperMarioBros-1-1-v0_0	101	162.80986328125	62.47373197992897	260.29974	20.200005	174.55	9.20351171875	3.49358536061093	14.17745	-6.080072	408000	4.0531160649948106e-09	4.341639041900635	-0.015236983075737953	-1.5137429237365723	0.3660990297794342	0.015003346838057041	0.09674999862909317	55.0	73	0.5541897433992853	0.06730543545486317
mp_ppo_SuperMarioBros-1-1-v0_0	102	205.61049107142858	32.373191181199054	232.84976	130.64987	242.35714285714286	8.4461884765625	3.8425951008888513	13.435473	-6.494997	412000	-4.0531160649948106e-09	3.704193115234375	-0.0009240014478564262	-1.0313239097595215	0.41353294253349304	0.016566814854741096	0.09700000286102295	10.0	73	0.5541856182425146	0.06737980539840566
mp_ppo_SuperMarioBros-1-1-v0_0	103	208.2748565673828	52.32936369465522	311.3501	130.49988	234.875	8.810759765625	3.2131595869564276	13.471823	-4.8226113	416000	1.5795230678961047e-09	4.671503067016602	-0.001966196345165372	-0.9461491107940674	0.4193345308303833	0.017730342224240303	0.11474999785423279	7.0	74	0.5541877264165956	0.06748447337665299
mp_ppo_SuperMarioBros-1-1-v0_0	104	234.6180752840909	72.61448640845458	311.55017	68.49999	299.45454545454544	7.42071240234375	4.119732906239189	13.697079	-5.180781	420000	1.4305114870438729e-09	5.087743759155273	0.009274426847696304	-1.3311352729797363	0.5273758769035339	0.01978105492889881	0.12675000727176666	8.0	74	0.5541635387055118	0.06784314252927012
mp_ppo_SuperMarioBros-1-1-v0_0	105	194.00368088942307	55.07146526158254	310.45004	99.199936	242.15384615384616	8.4398828125	3.820761796176909	13.88063	-6.3975477	424000	1.525878978725359e-08	4.48505973815918	-0.0036726000253111124	-0.946441650390625	0.5004225373268127	0.016187433153390884	0.10499999672174454	7.0	75	0.554157392312597	0.06797805237941425
mp_ppo_SuperMarioBros-1-1-v0_0	106	198.23550851004464	32.13609474375292	232.99976	130.14986	226.5	8.83110546875	3.476981926946486	13.777714	-4.7730613	428000	4.76837147544984e-09	3.7099878787994385	-0.004644358996301889	-0.5405116081237793	0.515529215335846	0.017343968152999878	0.1277499943971634	10.0	75	0.5541583836144974	0.06803294137737262
mp_ppo_SuperMarioBros-1-1-v0_0	107	186.506103515625	69.87672599612478	307.65005	56.000015	232.375	8.01066064453125	4.288445367714855	13.626482	-5.1482677	432000	-4.768371808516747e-10	3.6390862464904785	-0.021666869521141052	-1.7847756147384644	0.5387043356895447	0.013017958961427212	0.1720000058412552	79.0	77	0.5541446853840586	0.06818829828135649
mp_ppo_SuperMarioBros-1-1-v0_0	108	159.71888950892858	63.952953667036326	233.1998	19.700005	167.1904761904762	9.4537939453125	3.094995172401324	12.901509	-5.980847	436000	4.768371808516747e-10	5.005749225616455	-0.008511546067893505	-1.185854196548462	0.3910349905490875	0.015439478680491447	0.11150000244379044	16.0	77	0.5541634813592552	0.06818856279295171
mp_ppo_SuperMarioBros-1-1-v0_0	109	182.1292221966912	38.28214659814369	231.6998	99.49993	204.8235294117647	8.87540234375	3.5735440107650835	13.34788	-10.434861	440000	-1.1086464191123468e-08	3.442828893661499	-0.021920619532465935	-1.5703885555267334	0.45981597900390625	0.01519736833870411	0.11550000309944153	70.0	78	0.5541676937484061	0.06822581957267987
mp_ppo_SuperMarioBros-1-1-v0_0	110	224.01412527901786	52.91493658120415	311.20013	100.34993	255.42857142857142	8.23663671875	4.026301832365838	12.932845	-6.4799275	444000	4.768371808516747e-10	3.9688210487365723	-0.0038348708767443895	-1.640324354171753	0.49939069151878357	0.015330812893807888	0.12449999898672104	26.0	79	0.5541684269861358	0.06833681923703555
mp_ppo_SuperMarioBros-1-1-v0_0	111	188.34983915441177	65.0028668768223	310.8502	20.100004	207.2941176470588	9.0778818359375	3.3954752175689635	12.99272	-6.3146944	448000	-1.907348723406699e-09	3.9348244667053223	-0.008334961719810963	-0.9109032154083252	0.49166664481163025	0.015808597207069397	0.12025000154972076	20.0	80	0.5541745068734626	0.06838167661720314
mp_ppo_SuperMarioBros-1-1-v0_0	112	199.20696149553572	50.66439439463379	269.74997	76.75	226.0	8.563396484375	3.7468134899037877	12.951421	-6.8115263	452000	1.5497207961345794e-09	3.9906017780303955	-0.0006359770777635276	-1.0535459518432617	0.47169655561447144	0.017075370997190475	0.12549999356269836	9.0	80	0.5541715301684181	0.06848319384548912
mp_ppo_SuperMarioBros-1-1-v0_0	113	181.78043619791666	63.31757616482874	311.50034	72.450005	204.0	8.7446318359375	3.875238021923621	14.162361	-7.92119	456000	1.7881393032936899e-09	4.447065830230713	-0.007199433166533709	-1.2866990566253662	0.4320070743560791	0.01528119295835495	0.1197500005364418	23.0	81	0.5541800933090915	0.06857137902759504
mp_ppo_SuperMarioBros-1-1-v0_0	114	194.6527602251838	60.09626927590725	310.55005	20.200005	216.94117647058823	8.842474609375	3.328832671241527	13.287767	-5.65382	460000	2.9802322831784522e-09	3.9557323455810547	-0.011236767284572124	-1.3018512725830078	0.44304966926574707	0.015199256129562855	0.09324999898672104	27.0	82	0.554183049948346	0.06864250075277707
mp_ppo_SuperMarioBros-1-1-v0_0	115	221.44989013671875	74.57359253197475	309.2	71.75	304.8333333333333	7.37914453125	4.383198122518534	13.16272	-6.437213	464000	-5.9604645663569045e-09	4.948728561401367	0.0028437073342502117	-1.390474796295166	0.4956842064857483	0.01546110212802887	0.11599999666213989	5.0	82	0.5541546833508254	0.06893145013192836
mp_ppo_SuperMarioBros-1-1-v0_0	116	228.27293043870193	55.489823326340314	310.75003	128.59988	257.15384615384613	8.45537890625	3.7470391957350806	13.115439	-6.7332315	468000	-4.529952857268427e-09	2.968351125717163	-0.022659070789813995	-1.1479542255401611	0.5210991501808167	0.015027694404125214	0.12800000607967377	52.0	83	0.5541519292122327	0.06905861946463308
mp_ppo_SuperMarioBros-1-1-v0_0	117	222.48650716145832	53.444655953612425	310.05008	129.04987	247.73333333333332	8.869484375	3.539194740906821	12.8511915	-6.064333	472000	8.344650526126429e-10	2.9794411659240723	-0.009447344578802586	-0.6170451641082764	0.5023326277732849	0.015220995992422104	0.12999999523162842	19.0	84	0.5541523772636912	0.06920533095529023
mp_ppo_SuperMarioBros-1-1-v0_0	118	193.02628102022058	39.02738274417456	233.1998	100.04993	210.35294117647058	9.2531796875	3.3163736195391196	13.061523	-8.83903	476000	9.536743617033494e-10	2.921649932861328	-0.01655985414981842	-0.9998055696487427	0.4358808696269989	0.015053825452923775	0.10925000160932541	57.0	85	0.5541628846919481	0.06922095562775939
mp_ppo_SuperMarioBros-1-1-v0_0	119	200.119873046875	58.29869209510622	311.20016	71.80001	223.33333333333334	8.3351640625	3.9292054252020856	13.719663	-6.7292314	480000	-4.76837147544984e-09	3.2481913566589355	-0.007560571655631065	-0.8210723400115967	0.4820798337459564	0.015380744822323322	0.12349999696016312	18.0	86	0.5541614775969375	0.06929737634005174
mp_ppo_SuperMarioBros-1-1-v0_0	120	231.78063025841345	52.25134280111116	312.4002	128.69987	270.7692307692308	8.6256640625	3.7117807594536076	13.111859	-6.411905	484000	-4.0531160649948106e-09	3.2292943000793457	-0.004456698894500732	-1.008000135421753	0.4339594542980194	0.018231429159641266	0.1237500011920929	6.0	86	0.5541552381053464	0.06942186815833873
mp_ppo_SuperMarioBros-1-1-v0_0	121	202.4880801930147	46.35558298122689	311.85016	139.14989	215.2941176470588	9.49812890625	3.3799711652801125	13.524537	-6.289627	488000	1.907348723406699e-09	4.369413375854492	-0.006122915539890528	-1.21995210647583	0.3585522770881653	0.015275836922228336	0.10275000333786011	17.0	87	0.5541676974701326	0.06945835769743477
mp_ppo_SuperMarioBros-1-1-v0_0	122	227.86767578125	41.16355254391577	311.15018	166.54987	260.2142857142857	8.351365234375	3.5695924465371394	12.999266	-7.7486424	492000	3.3378602104505717e-09	3.303945541381836	-0.002622307511046529	-1.2713520526885986	0.4034822881221771	0.015152307227253914	0.11375000327825546	22.0	88	0.554164530977105	0.06956566712273483
mp_ppo_SuperMarioBros-1-1-v0_0	123	186.65573299632354	67.86849646559146	311.60028	20.200005	208.47058823529412	8.9946796875	3.577516869719135	12.959772	-7.4641395	496000	7.3909758313561724e-09	3.858764886856079	-0.0019604733679443598	-0.8432981967926025	0.42396149039268494	0.01619783416390419	0.09925000369548798	13.0	88	0.554169323348044	0.06960685149661905
mp_ppo_SuperMarioBros-1-1-v0_0	124	216.35657552083333	62.510182503866254	311.95032	103.09992	234.13333333333333	8.9766494140625	3.138724238245533	12.829852	-5.608165	500000	0.0	3.939530372619629	0.0014196386327967048	-0.8966073989868164	0.40806350111961365	0.016240475699305534	0.11599999666213989	14.0	89	0.5541734842336193	0.06969253382488882
mp_ppo_SuperMarioBros-1-1-v0_0	125	217.99628557477678	51.12816528797298	311.25024	139.64987	235.85714285714286	8.9246708984375	3.2114340400746206	12.952972	-3.109532	504000	-7.1525572131747595e-09	4.397890090942383	-0.007511192467063665	-0.9670975208282471	0.41980165243148804	0.015361973084509373	0.12099999934434891	17.0	89	0.5541772720708342	0.06974921795374545
mp_ppo_SuperMarioBros-1-1-v0_0	126	191.3623046875	33.73610463375069	260.0998	138.24986	202.5625	9.6126708984375	2.9051595736615745	13.113034	-5.0958867	508000	-3.576278717609682e-10	3.5330889225006104	-0.016496827825903893	-1.2297258377075195	0.3689182698726654	0.015103095211088657	0.10275000333786011	34.0	90	0.554188947950833	0.06975179357114424
mp_ppo_SuperMarioBros-1-1-v0_0	127	243.92683293269232	50.20238337843135	311.70016	165.34984	262.3076923076923	8.236103515625	3.7046025533280895	13.123959	-8.459533	512000	4.0531160649948106e-09	3.653841972351074	-0.013638594187796116	-1.9383431673049927	0.3907887637615204	0.015146451070904732	0.1197500005364418	47.0	91	0.5541870835319344	0.06985453830412429
mp_ppo_SuperMarioBros-1-1-v0_0	128	194.42649739583334	57.63269561773652	310.7501	99.84994	226.13333333333333	8.823603515625	3.7302076642929682	12.961731	-7.7077026	516000	-2.8610229740877458e-09	3.489687204360962	-0.010380398482084274	-1.0909297466278076	0.4234699308872223	0.01524940226227045	0.0925000011920929	21.0	92	0.5541856662841791	0.069897137643228
mp_ppo_SuperMarioBros-1-1-v0_0	129	183.16373697916666	58.957654221648305	310.90002	71.25001	199.72222222222223	9.19416796875	3.392054278245338	13.005194	-5.4438148	520000	1.4305114870438729e-09	3.3960494995117188	-0.009403062984347343	-0.8383715152740479	0.36000514030456543	0.015165046788752079	0.09449999779462814	13.0	92	0.554190663512779	0.06992949828907552
mp_ppo_SuperMarioBros-1-1-v0_0	130	236.52678034855768	41.686532323562986	311.1502	166.44984	261.46153846153845	8.408150390625	3.655042268479942	13.14913	-6.6230073	524000	-2.6226043559063328e-09	4.021415710449219	-0.0036145802587270737	-1.399064540863037	0.41209909319877625	0.016149764880537987	0.10824999958276749	14.0	93	0.5541906904837824	0.07003569375854717
mp_ppo_SuperMarioBros-1-1-v0_0	131	247.06809303977272	52.62360314492486	311.40018	165.29984	276.6363636363636	8.773935546875	3.562292208852328	14.33377	-4.5657234	528000	-7.688998771016031e-09	3.360997200012207	-0.011232931166887283	-1.0998330116271973	0.41401636600494385	0.017408253625035286	0.09075000137090683	7.0	93	0.5541806393071615	0.07016093478900333
mp_ppo_SuperMarioBros-1-1-v0_0	132	228.71062360491072	65.96908096113772	311.6501	99.84993	252.0	8.84021484375	3.7096343106497707	13.804209	-8.000375	532000	2.2649764286342133e-09	3.2937817573547363	0.0021835430525243282	-0.8613080978393555	0.4092334508895874	0.015190724283456802	0.10525000095367432	14.0	94	0.5541813172076563	0.07025422205564937
mp_ppo_SuperMarioBros-1-1-v0_0	133	197.52130998883928	71.23305719607997	311.5503	67.40004	234.78571428571428	8.701849609375	3.571803094201863	13.142251	-6.875279	536000	-9.775162013170302e-09	3.3852429389953613	-0.004211909603327513	-0.7509138584136963	0.4471634328365326	0.015419401228427887	0.1002499982714653	12.0	95	0.5541778377847826	0.07031721589420768
mp_ppo_SuperMarioBros-1-1-v0_0	134	242.55765474759616	66.72401404652427	311.55014	100.34993	266.3076923076923	8.7252861328125	3.2653207095073373	12.799661	-4.0331435	540000	4.76837147544984e-09	3.4343292713165283	-0.017608245834708214	-1.4957600831985474	0.41335329413414	0.015118173323571682	0.12449999898672104	41.0	95	0.5541772996536302	0.0704081013192502
mp_ppo_SuperMarioBros-1-1-v0_0	135	214.49274553571428	82.2345906646693	312.15018	20.200005	236.85714285714286	9.164294921875	3.1767096774807735	13.134024	-8.381247	544000	-7.629394893626795e-09	3.378509998321533	-0.00899902917444706	-0.8600101470947266	0.3865848779678345	0.0152243347838521	0.09925000369548798	17.0	96	0.5541815608446248	0.07049102038071711
mp_ppo_SuperMarioBros-1-1-v0_0	136	190.17799377441406	80.87397965932863	310.50018	20.200005	219.5	8.851482421875	3.736125635685315	12.937353	-6.742484	548000	-1.0967254659988157e-08	3.433443546295166	-0.0026254579424858093	-0.8983476161956787	0.34965255856513977	0.015205731615424156	0.1172500029206276	17.0	97	0.5541828040123264	0.07054229613708954
mp_ppo_SuperMarioBros-1-1-v0_0	137	202.28911481584822	68.42491730382811	311.2001	58.700012	235.42857142857142	8.457646484375	3.94297102548478	13.080626	-6.427479	552000	3.3378602104505717e-09	3.5610873699188232	0.002809541765600443	-0.6790339946746826	0.3285192847251892	0.01546323113143444	0.09549999982118607	10.0	97	0.554181386197607	0.07058660778111941
mp_ppo_SuperMarioBros-1-1-v0_0	138	218.66053989955358	77.51711000643664	311.05005	20.100004	251.92857142857142	8.635466796875	3.5978511924654413	13.627546	-8.795328	556000	1.907348723406699e-09	4.200414180755615	0.0018103525508195162	-1.3774547576904297	0.32355254888534546	0.015196086838841438	0.12575000524520874	6.0	98	0.5541739889144118	0.07069484965412734
mp_ppo_SuperMarioBros-1-1-v0_0	139	190.6717529296875	76.41089581990255	312.20016	20.200005	212.9375	9.053130859375	3.492021178925251	13.893714	-5.480106	560000	-1.4305114870438729e-09	4.504016876220703	-0.004730232525616884	-1.158991813659668	0.3197474479675293	0.015534782782196999	0.11874999850988388	21.0	98	0.5541772686100201	0.07073615584985372
mp_ppo_SuperMarioBros-1-1-v0_0	140	217.8267540564904	47.6913403282786	311.35007	166.34985	254.15384615384616	8.527205078125	3.5223444119293617	13.587091	-5.307034	564000	1.0728836485895954e-08	4.190047264099121	0.00880859512835741	-0.9432632923126221	0.33821097016334534	0.01661490648984909	0.11800000071525574	4.0	99	0.5541693781937864	0.07079840662804253
mp_ppo_SuperMarioBros-1-1-v0_0	141	236.3623250325521	39.01569278962206	310.90018	165.99983	267.0	8.3430146484375	4.1625863354409836	13.640835	-8.309327	568000	-9.536743617033494e-10	2.7624781131744385	0.010865695774555206	-0.34737062454223633	0.3815761208534241	0.020526183769106865	0.13449999690055847	5.0	99	0.5541689251270205	0.0708486064064973
mp_ppo_SuperMarioBros-1-1-v0_0	142	185.47926240808823	65.3769893410068	311.75006	18.599998	201.41176470588235	9.11289453125	3.2269289289508687	13.134827	-6.4500275	572000	8.940697071579962e-09	3.4801039695739746	-0.00015867507318034768	-0.8106966018676758	0.27955472469329834	0.017680497840046883	0.10849999636411667	11.0	100	0.5541777038554973	0.07085551427725517
mp_ppo_SuperMarioBros-1-1-v0_0	143	236.38206263950892	66.48391152054329	311.35016	72.65001	258.35714285714283	8.627740234375	3.686651915186732	13.344031	-7.8932137	576000	1.2099742541238356e-08	2.9206442832946777	-0.008716871030628681	-1.090306282043457	0.3179432451725006	0.015380104072391987	0.10199999809265137	28.0	100	0.554180028331341	0.07094016759986384
mp_ppo_SuperMarioBros-1-1-v0_0	144	220.85344587053572	72.46119266175712	311.2001	18.900002	242.71428571428572	8.982103515625	3.4555116186861534	13.46688	-5.981772	580000	2.3841859042583735e-10	2.459709882736206	-0.003963340073823929	-0.5581148862838745	0.3436465859413147	0.01571926288306713	0.11299999803304672	14.0	101	0.5541798161353736	0.07100242709300507
mp_ppo_SuperMarioBros-1-1-v0_0	145	231.29987444196428	55.30803805651322	311.20016	166.24983	254.85714285714286	9.1136083984375	3.3971547147944263	13.409464	-5.8848124	584000	-1.287460360543946e-08	3.2968008518218994	-0.01458149217069149	-1.6315529346466064	0.31829166412353516	0.01544933207333088	0.11500000208616257	42.0	102	0.5541797298342691	0.07108171112798736
mp_ppo_SuperMarioBros-1-1-v0_0	146	241.53076171875	84.91796451349612	311.90005	18.599998	271.38461538461536	8.6038828125	3.6157509971564	13.264728	-6.5961747	588000	3.814697446813398e-09	3.4282522201538086	0.0006249532452784479	-0.7817251682281494	0.3702890872955322	0.015222668647766113	0.10774999856948853	14.0	103	0.5541754139701939	0.07120138205529708
mp_ppo_SuperMarioBros-1-1-v0_0	147	209.64275251116072	70.52885760073167	312.30023	100.24993	227.64285714285714	9.2995595703125	3.2634016055432866	13.839274	-7.9619975	592000	5.4836273299940785e-09	3.049588441848755	-7.659411494387314e-05	-0.4193706512451172	0.3429192900657654	0.016202760860323906	0.10525000095367432	4.0	103	0.554177562441157	0.07125991356856896
mp_ppo_SuperMarioBros-1-1-v0_0	148	229.75333658854166	94.77750810011132	312.05005	20.100004	244.86666666666667	9.27028125	3.1897767604097313	13.750739	-8.12603	596000	4.76837147544984e-09	3.3993146419525146	-0.019494054839015007	-1.579016923904419	0.355865478515625	0.011731988750398159	0.1287499964237213	79.0	104	0.5541827321135158	0.0713675171320312
mp_ppo_SuperMarioBros-1-1-v0_0	149	222.8690467247596	49.826714444721006	311.3501	138.49986	255.30769230769232	8.892771484375	3.553863434700326	13.445056	-6.8495283	600000	-1.1086464191123468e-08	3.979309320449829	0.007748205680400133	-1.363297462463379	0.4012364447116852	0.01549453940242529	0.13050000369548798	8.0	105	0.554179237321343	0.07143819120919301
mp_ppo_SuperMarioBros-1-1-v0_0	150	233.47133091517858	65.56397885775935	311.60013	100.34993	249.0	9.0252978515625	3.2214566896242762	13.713321	-6.1613607	604000	-9.536743617033494e-10	3.4782018661499023	0.005376119632273912	-0.8754541873931885	0.3184487223625183	0.016188737004995346	0.1067499965429306	7.0	105	0.5541869051615692	0.07149470375284597
